Date,Open,High,Low,Close
02/10/1998,"1,019.01","1,022.15","1,010.71","1,019.01"
02/11/1998,"1,020.01","1,020.71","1,016.38","1,020.01"
02/12/1998,"1,024.14","1,026.30","1,008.55","1,024.14"
02/13/1998,"1,020.09","1,024.14","1,017.71","1,020.09"
02/17/1998,"1,022.76","1,028.02","1,020.09","1,022.76"
02/18/1998,"1,032.08","1,032.08","1,021.70","1,032.08"
02/19/1998,"1,028.28","1,032.93","1,026.62","1,028.28"
02/20/1998,"1,034.21","1,034.21","1,022.69","1,034.21"
02/23/1998,"1,038.14","1,038.68","1,031.76","1,038.14"
02/24/1998,"1,030.56","1,038.73","1,028.89","1,030.56"
02/25/1998,"1,042.90","1,045.79","1,030.56","1,042.90"
02/26/1998,"1,048.67","1,048.68","1,039.85","1,048.67"
02/27/1998,"1,049.34","1,051.66","1,044.40","1,049.34"
03/02/1998,"1,047.70","1,053.98","1,044.70","1,047.70"
03/03/1998,"1,052.02","1,052.02","1,043.41","1,052.02"
03/04/1998,"1,047.33","1,052.02","1,042.74","1,047.33"
03/05/1998,"1,035.05","1,047.33","1,030.87","1,035.05"
03/06/1998,"1,055.69","1,055.69","1,035.05","1,055.69"
03/09/1998,"1,052.31","1,058.55","1,050.02","1,052.31"
03/10/1998,"1,064.25","1,064.59","1,052.31","1,064.25"
03/11/1998,"1,068.47","1,069.18","1,064.22","1,068.47"
03/12/1998,"1,069.92","1,071.87","1,063.54","1,069.92"
03/13/1998,"1,068.61","1,075.86","1,066.57","1,068.61"
03/16/1998,"1,079.27","1,079.46","1,068.61","1,079.27"
03/17/1998,"1,080.45","1,080.52","1,073.29","1,080.45"
03/18/1998,"1,085.52","1,085.52","1,077.77","1,085.52"
03/19/1998,"1,089.74","1,089.74","1,084.30","1,089.74"
03/20/1998,"1,099.16","1,101.04","1,089.39","1,099.16"
03/23/1998,"1,095.55","1,101.16","1,094.25","1,095.55"
03/24/1998,"1,105.65","1,106.75","1,095.55","1,105.65"
03/25/1998,"1,101.93","1,113.07","1,092.84","1,101.93"
03/26/1998,"1,100.80","1,106.28","1,097.00","1,100.80"
03/27/1998,"1,095.44","1,107.18","1,091.14","1,095.44"
03/30/1998,"1,093.55","1,099.10","1,090.02","1,093.55"
03/31/1998,"1,101.75","1,110.13","1,093.55","1,101.75"
04/01/1998,"1,108.15","1,109.19","1,095.29","1,108.15"
04/02/1998,"1,120.01","1,121.01","1,107.89","1,120.01"
04/03/1998,"1,122.70","1,126.36","1,118.12","1,122.70"
04/06/1998,"1,121.38","1,131.99","1,121.37","1,121.38"
04/07/1998,"1,109.54","1,121.38","1,102.44","1,109.54"
04/08/1998,"1,101.65","1,111.60","1,098.21","1,101.65"
04/09/1998,"1,110.67","1,111.45","1,101.65","1,110.67"
04/13/1998,"1,109.69","1,110.75","1,100.60","1,109.69"
04/14/1998,"1,115.75","1,115.95","1,109.48","1,115.75"
04/15/1998,"1,119.32","1,119.90","1,112.24","1,119.32"
04/16/1998,"1,108.17","1,119.32","1,105.27","1,108.17"
04/17/1998,"1,122.72","1,122.72","1,104.95","1,122.72"
04/20/1998,"1,123.65","1,124.88","1,118.43","1,123.65"
04/21/1998,"1,126.67","1,129.65","1,119.54","1,126.67"
04/22/1998,"1,130.54","1,132.98","1,126.29","1,130.54"
04/23/1998,"1,119.58","1,130.54","1,117.49","1,119.58"
04/24/1998,"1,107.90","1,122.81","1,104.77","1,107.90"
04/27/1998,"1,086.54","1,107.90","1,076.70","1,086.54"
04/28/1998,"1,085.11","1,095.94","1,081.49","1,085.11"
04/29/1998,"1,094.63","1,098.24","1,084.65","1,094.63"
04/30/1998,"1,111.75","1,116.97","1,094.63","1,111.75"
05/01/1998,"1,121.00","1,121.02","1,111.75","1,121.00"
05/04/1998,"1,122.07","1,130.52","1,121.00","1,122.07"
05/05/1998,"1,115.50","1,122.07","1,111.16","1,115.50"
05/06/1998,"1,104.92","1,118.39","1,104.64","1,104.92"
05/07/1998,"1,095.14","1,105.58","1,094.59","1,095.14"
05/08/1998,"1,108.14","1,111.42","1,094.53","1,108.14"
05/11/1998,"1,106.64","1,119.13","1,103.72","1,106.64"
05/12/1998,"1,115.79","1,115.96","1,102.78","1,115.79"
05/13/1998,"1,118.86","1,122.22","1,114.93","1,118.86"
05/14/1998,"1,117.37","1,124.03","1,112.43","1,117.37"
05/15/1998,"1,108.73","1,118.66","1,107.11","1,108.73"
05/18/1998,"1,105.82","1,112.44","1,097.99","1,105.82"
05/19/1998,"1,109.52","1,113.50","1,105.82","1,109.52"
05/20/1998,"1,119.06","1,119.08","1,107.51","1,119.06"
05/21/1998,"1,114.64","1,124.45","1,111.94","1,114.64"
05/22/1998,"1,110.47","1,116.89","1,107.99","1,110.47"
05/26/1998,"1,094.02","1,116.79","1,094.01","1,094.02"
05/27/1998,"1,092.23","1,094.44","1,074.39","1,092.23"
05/28/1998,"1,097.60","1,099.73","1,089.06","1,097.60"
05/29/1998,"1,090.82","1,104.16","1,090.82","1,090.82"
06/01/1998,"1,090.98","1,097.85","1,084.22","1,090.98"
06/02/1998,"1,093.22","1,098.71","1,089.67","1,093.22"
06/03/1998,"1,082.73","1,097.43","1,081.09","1,082.73"
06/04/1998,"1,094.83","1,095.93","1,078.10","1,094.83"
06/05/1998,"1,113.86","1,113.88","1,084.28","1,113.86"
06/08/1998,"1,115.72","1,119.70","1,113.31","1,115.72"
06/09/1998,"1,118.41","1,119.92","1,111.31","1,118.41"
06/10/1998,"1,112.28","1,126.00","1,110.27","1,112.28"
06/11/1998,"1,094.58","1,114.20","1,094.28","1,094.58"
06/12/1998,"1,098.84","1,098.84","1,080.83","1,098.84"
06/15/1998,"1,077.01","1,098.84","1,077.01","1,077.01"
06/16/1998,"1,087.59","1,087.59","1,074.67","1,087.59"
06/17/1998,"1,107.11","1,112.87","1,087.58","1,107.11"
06/18/1998,"1,106.37","1,109.36","1,103.71","1,106.37"
06/19/1998,"1,100.65","1,111.25","1,097.10","1,100.65"
06/22/1998,"1,103.21","1,109.01","1,099.42","1,103.21"
06/23/1998,"1,119.49","1,119.49","1,103.21","1,119.49"
06/24/1998,"1,132.88","1,134.40","1,115.10","1,132.88"
06/25/1998,"1,129.28","1,142.04","1,127.60","1,129.28"
06/26/1998,"1,133.20","1,136.83","1,129.28","1,133.20"
06/29/1998,"1,138.49","1,145.15","1,133.20","1,138.49"
06/30/1998,"1,133.84","1,140.80","1,131.98","1,133.84"
07/01/1998,"1,148.56","1,148.56","1,133.84","1,148.56"
07/02/1998,"1,146.42","1,148.56","1,142.99","1,146.42"
07/06/1998,"1,157.33","1,157.33","1,145.03","1,157.33"
07/07/1998,"1,154.66","1,159.81","1,152.85","1,154.66"
07/08/1998,"1,166.38","1,166.89","1,154.66","1,166.38"
07/09/1998,"1,158.56","1,166.38","1,156.03","1,158.56"
07/10/1998,"1,164.33","1,166.93","1,150.88","1,164.33"
07/13/1998,"1,165.19","1,166.98","1,160.21","1,165.19"
07/14/1998,"1,177.58","1,179.76","1,165.19","1,177.58"
07/15/1998,"1,174.81","1,181.48","1,174.73","1,174.81"
07/16/1998,"1,183.99","1,184.02","1,170.40","1,183.99"
07/17/1998,"1,186.75","1,188.10","1,182.42","1,186.75"
07/20/1998,"1,184.10","1,190.58","1,179.19","1,184.10"
07/21/1998,"1,165.07","1,187.37","1,163.05","1,165.07"
07/22/1998,"1,164.08","1,167.67","1,155.20","1,164.08"
07/23/1998,"1,139.75","1,164.35","1,139.75","1,139.75"
07/24/1998,"1,140.80","1,150.14","1,129.11","1,140.80"
07/27/1998,"1,147.27","1,147.27","1,128.19","1,147.27"
07/28/1998,"1,130.24","1,147.27","1,119.44","1,130.24"
07/29/1998,"1,125.21","1,138.56","1,121.98","1,125.21"
07/30/1998,"1,142.95","1,143.07","1,125.21","1,142.95"
07/31/1998,"1,120.67","1,142.97","1,114.30","1,120.67"
08/03/1998,"1,112.44","1,121.79","1,110.39","1,112.44"
08/04/1998,"1,072.12","1,119.73","1,071.82","1,072.12"
08/05/1998,"1,081.43","1,084.80","1,057.35","1,081.43"
08/06/1998,"1,089.63","1,090.95","1,074.94","1,089.63"
08/07/1998,"1,089.45","1,102.54","1,084.72","1,089.45"
08/10/1998,"1,083.14","1,092.82","1,081.76","1,083.14"
08/11/1998,"1,068.98","1,083.14","1,054.00","1,068.98"
08/12/1998,"1,084.22","1,084.70","1,068.98","1,084.22"
08/13/1998,"1,074.91","1,091.50","1,074.91","1,074.91"
08/14/1998,"1,062.75","1,083.92","1,057.22","1,062.75"
08/17/1998,"1,083.67","1,083.67","1,055.08","1,083.67"
08/18/1998,"1,101.20","1,101.72","1,083.67","1,101.20"
08/19/1998,"1,098.06","1,106.32","1,094.93","1,098.06"
08/20/1998,"1,091.60","1,098.79","1,089.55","1,091.60"
08/21/1998,"1,081.24","1,091.60","1,054.92","1,081.24"
08/24/1998,"1,088.14","1,093.82","1,081.24","1,088.14"
08/25/1998,"1,092.85","1,106.64","1,085.53","1,092.85"
08/26/1998,"1,084.19","1,092.85","1,075.91","1,084.19"
08/27/1998,"1,042.59","1,084.19","1,037.61","1,042.59"
08/28/1998,"1,027.14","1,051.80","1,021.04","1,027.14"
08/31/1998,957.28,"1,033.47",957.28,957.28
09/01/1998,994.26,"1,000.71",939.98,994.26
09/02/1998,990.47,"1,013.19",988.40,990.47
09/03/1998,982.26,990.47,969.32,982.26
09/04/1998,973.89,991.41,956.50,973.89
09/08/1998,"1,023.46","1,023.46",973.89,"1,023.46"
09/09/1998,"1,006.20","1,027.72","1,004.56","1,006.20"
09/10/1998,980.19,"1,006.20",968.64,980.19
09/11/1998,"1,009.06","1,009.06",969.71,"1,009.06"
09/14/1998,"1,029.72","1,038.38","1,009.06","1,029.72"
09/15/1998,"1,037.68","1,037.90","1,021.42","1,037.68"
09/16/1998,"1,045.48","1,046.07","1,029.31","1,045.48"
09/17/1998,"1,018.87","1,045.48","1,016.05","1,018.87"
09/18/1998,"1,020.09","1,022.01","1,011.86","1,020.09"
09/21/1998,"1,023.89","1,026.02",993.82,"1,023.89"
09/22/1998,"1,029.63","1,033.89","1,021.96","1,029.63"
09/23/1998,"1,066.09","1,066.09","1,029.63","1,066.09"
09/24/1998,"1,042.72","1,066.11","1,033.04","1,042.72"
09/25/1998,"1,044.75","1,051.89","1,028.49","1,044.75"
09/28/1998,"1,048.69","1,061.46","1,042.23","1,048.69"
09/29/1998,"1,049.02","1,056.31","1,039.88","1,049.02"
09/30/1998,"1,017.01","1,049.02","1,015.73","1,017.01"
10/01/1998,986.39,"1,017.01",981.25,986.39
10/02/1998,"1,002.60","1,005.42",971.65,"1,002.60"
10/05/1998,988.56,"1,002.60",964.72,988.56
10/06/1998,984.59,"1,008.77",974.81,984.59
10/07/1998,970.68,995.66,957.15,970.68
10/08/1998,959.44,970.68,923.32,959.44
10/09/1998,984.39,984.42,953.04,984.39
10/12/1998,997.71,"1,010.71",984.39,997.71
10/13/1998,994.80,"1,000.78",987.55,994.80
10/14/1998,"1,005.53","1,014.42",987.80,"1,005.53"
10/15/1998,"1,047.49","1,053.15","1,000.12","1,047.49"
10/16/1998,"1,056.42","1,062.65","1,047.49","1,056.42"
10/19/1998,"1,062.39","1,065.21","1,054.23","1,062.39"
10/20/1998,"1,063.93","1,084.06","1,060.61","1,063.93"
10/21/1998,"1,069.92","1,073.61","1,058.08","1,069.92"
10/22/1998,"1,078.48","1,080.43","1,061.47","1,078.48"
10/23/1998,"1,070.67","1,078.48","1,067.43","1,070.67"
10/26/1998,"1,072.32","1,081.23","1,068.17","1,072.32"
10/27/1998,"1,065.34","1,087.08","1,063.06","1,065.34"
10/28/1998,"1,068.09","1,072.79","1,059.66","1,068.09"
10/29/1998,"1,085.93","1,086.11","1,065.95","1,085.93"
10/30/1998,"1,098.67","1,103.78","1,085.93","1,098.67"
11/02/1998,"1,111.60","1,114.44","1,098.67","1,111.60"
11/03/1998,"1,110.84","1,115.02","1,106.42","1,110.84"
11/04/1998,"1,118.67","1,127.18","1,110.59","1,118.67"
11/05/1998,"1,133.85","1,133.88","1,109.55","1,133.85"
11/06/1998,"1,141.01","1,141.30","1,131.18","1,141.01"
11/09/1998,"1,130.20","1,141.01","1,123.17","1,130.20"
11/10/1998,"1,128.26","1,135.37","1,122.80","1,128.26"
11/11/1998,"1,120.97","1,136.25","1,117.40","1,120.97"
11/12/1998,"1,117.69","1,126.57","1,115.55","1,117.69"
11/13/1998,"1,125.72","1,126.34","1,116.76","1,125.72"
11/16/1998,"1,135.87","1,138.72","1,125.72","1,135.87"
11/17/1998,"1,139.32","1,151.71","1,129.67","1,139.32"
11/18/1998,"1,144.48","1,144.52","1,133.07","1,144.48"
11/19/1998,"1,152.61","1,155.10","1,144.42","1,152.61"
11/20/1998,"1,163.55","1,163.55","1,152.61","1,163.55"
11/23/1998,"1,188.21","1,188.21","1,163.55","1,188.21"
11/24/1998,"1,182.99","1,191.30","1,181.81","1,182.99"
11/25/1998,"1,186.87","1,187.16","1,179.37","1,186.87"
11/27/1998,"1,192.33","1,192.97","1,186.83","1,192.33"
11/30/1998,"1,163.63","1,192.72","1,163.63","1,163.63"
12/01/1998,"1,175.28","1,175.89","1,150.31","1,175.28"
12/02/1998,"1,171.25","1,175.28","1,157.76","1,171.25"
12/03/1998,"1,150.14","1,176.99","1,149.61","1,150.14"
12/04/1998,"1,176.74","1,176.74","1,150.14","1,176.74"
12/07/1998,"1,187.70","1,188.96","1,176.71","1,187.70"
12/08/1998,"1,181.38","1,193.53","1,172.78","1,181.38"
12/09/1998,"1,183.49","1,185.22","1,175.89","1,183.49"
12/10/1998,"1,165.02","1,183.77","1,163.75","1,165.02"
12/11/1998,"1,166.46","1,167.89","1,153.19","1,166.46"
12/14/1998,"1,141.20","1,166.46","1,136.89","1,141.20"
12/15/1998,"1,162.83","1,162.83","1,141.20","1,162.83"
12/16/1998,"1,161.94","1,166.29","1,154.69","1,161.94"
12/17/1998,"1,179.98","1,180.03","1,161.94","1,179.98"
12/18/1998,"1,188.03","1,188.89","1,178.27","1,188.03"
12/21/1998,"1,202.84","1,210.88","1,188.03","1,202.84"
12/22/1998,"1,203.57","1,209.22","1,192.72","1,203.57"
12/23/1998,"1,228.54","1,229.89","1,203.57","1,228.54"
12/24/1998,"1,226.27","1,229.72","1,224.85","1,226.27"
12/28/1998,"1,225.49","1,231.58","1,221.17","1,225.49"
12/29/1998,"1,241.81","1,241.86","1,220.78","1,241.81"
12/30/1998,"1,231.93","1,244.93","1,231.20","1,231.93"
12/31/1998,"1,229.23","1,237.18","1,224.96","1,229.23"
01/04/1999,"1,228.10","1,248.81","1,219.10","1,228.10"
01/05/1999,"1,244.78","1,246.11","1,228.10","1,244.78"
01/06/1999,"1,272.34","1,272.50","1,244.78","1,272.34"
01/07/1999,"1,269.73","1,272.34","1,257.68","1,269.73"
01/08/1999,"1,275.09","1,278.24","1,261.82","1,275.09"
01/11/1999,"1,263.88","1,276.22","1,253.34","1,263.88"
01/12/1999,"1,239.51","1,264.45","1,238.29","1,239.51"
01/13/1999,"1,234.40","1,247.75","1,205.46","1,234.40"
01/14/1999,"1,212.19","1,236.81","1,209.54","1,212.19"
01/15/1999,"1,243.26","1,243.26","1,212.19","1,243.26"
01/19/1999,"1,252.00","1,253.27","1,234.91","1,252.00"
01/20/1999,"1,256.62","1,274.07","1,251.54","1,256.62"
01/21/1999,"1,235.16","1,256.94","1,232.19","1,235.16"
01/22/1999,"1,225.19","1,236.41","1,217.97","1,225.19"
01/25/1999,"1,233.98","1,233.98","1,219.40","1,233.98"
01/26/1999,"1,252.31","1,253.25","1,233.98","1,252.31"
01/27/1999,"1,243.17","1,262.61","1,242.82","1,243.17"
01/28/1999,"1,265.37","1,266.40","1,243.17","1,265.37"
01/29/1999,"1,279.64","1,280.37","1,255.18","1,279.64"
02/01/1999,"1,273.00","1,283.75","1,271.31","1,273.00"
02/02/1999,"1,261.99","1,273.49","1,247.56","1,261.99"
02/03/1999,"1,272.07","1,276.04","1,255.27","1,272.07"
02/04/1999,"1,248.49","1,272.23","1,248.36","1,248.49"
02/05/1999,"1,239.40","1,251.86","1,232.28","1,239.40"
02/08/1999,"1,243.77","1,246.93","1,231.98","1,243.77"
02/09/1999,"1,216.14","1,243.97","1,215.63","1,216.14"
02/10/1999,"1,223.55","1,226.78","1,211.89","1,223.55"
02/11/1999,"1,254.04","1,254.05","1,223.19","1,254.04"
02/12/1999,"1,230.13","1,254.04","1,225.53","1,230.13"
02/16/1999,"1,241.87","1,252.17","1,230.13","1,241.87"
02/17/1999,"1,224.03","1,249.31","1,220.92","1,224.03"
02/18/1999,"1,237.28","1,239.13","1,220.70","1,237.28"
02/19/1999,"1,239.22","1,247.91","1,232.03","1,239.22"
02/22/1999,"1,272.14","1,272.22","1,239.22","1,272.14"
02/23/1999,"1,271.18","1,280.38","1,263.36","1,271.18"
02/24/1999,"1,253.41","1,283.84","1,251.94","1,253.41"
02/25/1999,"1,245.02","1,253.41","1,225.01","1,245.02"
02/26/1999,"1,238.33","1,246.73","1,226.24","1,238.33"
03/01/1999,"1,236.16","1,238.70","1,221.88","1,236.16"
03/02/1999,"1,225.50","1,248.31","1,221.87","1,225.50"
03/03/1999,"1,227.70","1,231.63","1,216.03","1,227.70"
03/04/1999,"1,246.64","1,247.74","1,227.70","1,246.64"
03/05/1999,"1,275.47","1,275.73","1,246.64","1,275.47"
03/08/1999,"1,282.73","1,282.74","1,271.58","1,282.73"
03/09/1999,"1,279.84","1,293.74","1,275.11","1,279.84"
03/10/1999,"1,286.84","1,287.02","1,275.16","1,286.84"
03/11/1999,"1,297.68","1,305.43","1,286.84","1,297.68"
03/12/1999,"1,294.59","1,304.42","1,289.17","1,294.59"
03/15/1999,"1,307.26","1,307.47","1,291.03","1,307.26"
03/16/1999,"1,306.38","1,311.11","1,302.29","1,306.38"
03/17/1999,"1,297.82","1,306.55","1,292.63","1,297.82"
03/18/1999,"1,316.55","1,317.62","1,294.75","1,316.55"
03/19/1999,"1,299.29","1,323.82","1,298.92","1,299.29"
03/22/1999,"1,297.01","1,303.84","1,294.26","1,297.01"
03/23/1999,"1,262.14","1,297.01","1,257.46","1,262.14"
03/24/1999,"1,268.59","1,269.02","1,256.43","1,268.59"
03/25/1999,"1,289.99","1,290.01","1,268.59","1,289.99"
03/26/1999,"1,282.80","1,289.99","1,277.25","1,282.80"
03/29/1999,"1,310.17","1,311.76","1,282.80","1,310.17"
03/30/1999,"1,300.75","1,310.17","1,295.47","1,300.75"
03/31/1999,"1,286.37","1,313.60","1,285.87","1,286.37"
04/01/1999,"1,293.72","1,294.54","1,282.56","1,293.72"
04/05/1999,"1,321.12","1,321.21","1,293.72","1,321.12"
04/06/1999,"1,317.89","1,326.76","1,311.07","1,317.89"
04/07/1999,"1,326.89","1,329.58","1,312.59","1,326.89"
04/08/1999,"1,343.98","1,344.08","1,321.60","1,343.98"
04/09/1999,"1,348.35","1,351.22","1,335.24","1,348.35"
04/12/1999,"1,358.64","1,358.69","1,333.48","1,358.64"
04/13/1999,"1,349.82","1,362.10","1,344.22","1,349.82"
04/14/1999,"1,328.44","1,357.24","1,326.41","1,328.44"
04/15/1999,"1,322.86","1,332.41","1,308.38","1,322.86"
04/16/1999,"1,319.00","1,325.03","1,311.40","1,319.00"
04/19/1999,"1,289.48","1,340.10","1,284.48","1,289.48"
04/20/1999,"1,306.17","1,306.30","1,284.21","1,306.17"
04/21/1999,"1,336.12","1,336.12","1,301.84","1,336.12"
04/22/1999,"1,358.82","1,358.84","1,336.12","1,358.82"
04/23/1999,"1,356.85","1,363.65","1,348.45","1,356.85"
04/26/1999,"1,360.04","1,363.56","1,353.72","1,360.04"
04/27/1999,"1,362.80","1,371.56","1,356.55","1,362.80"
04/28/1999,"1,350.91","1,368.62","1,348.29","1,350.91"
04/29/1999,"1,342.83","1,356.75","1,336.81","1,342.83"
04/30/1999,"1,335.18","1,351.83","1,314.58","1,335.18"
05/03/1999,"1,354.63","1,354.63","1,329.01","1,354.63"
05/04/1999,"1,332.00","1,354.64","1,330.64","1,332.00"
05/05/1999,"1,347.31","1,347.32","1,317.44","1,347.31"
05/06/1999,"1,332.05","1,348.36","1,322.56","1,332.05"
05/07/1999,"1,345.00","1,345.99","1,332.05","1,345.00"
05/10/1999,"1,340.30","1,352.01","1,334.00","1,340.30"
05/11/1999,"1,355.61","1,360.00","1,340.30","1,355.61"
05/12/1999,"1,364.00","1,367.36","1,333.10","1,364.00"
05/13/1999,"1,367.56","1,375.98","1,364.00","1,367.56"
05/14/1999,"1,337.80","1,367.56","1,332.63","1,337.80"
05/17/1999,"1,339.49","1,339.95","1,321.19","1,339.49"
05/18/1999,"1,333.32","1,345.44","1,323.46","1,333.32"
05/19/1999,"1,344.23","1,344.23","1,327.05","1,344.23"
05/20/1999,"1,338.83","1,350.49","1,338.83","1,338.83"
05/21/1999,"1,330.29","1,340.88","1,326.19","1,330.29"
05/24/1999,"1,306.65","1,333.02","1,303.53","1,306.65"
05/25/1999,"1,284.40","1,317.52","1,284.38","1,284.40"
05/26/1999,"1,304.76","1,304.85","1,278.43","1,304.76"
05/27/1999,"1,281.41","1,304.76","1,277.31","1,281.41"
05/28/1999,"1,301.84","1,304.00","1,281.41","1,301.84"
06/01/1999,"1,294.26","1,301.84","1,281.44","1,294.26"
06/02/1999,"1,294.81","1,297.10","1,277.47","1,294.81"
06/03/1999,"1,299.54","1,304.15","1,294.20","1,299.54"
06/04/1999,"1,327.75","1,327.75","1,299.54","1,327.75"
06/07/1999,"1,334.52","1,336.42","1,325.89","1,334.52"
06/08/1999,"1,317.33","1,334.52","1,312.83","1,317.33"
06/09/1999,"1,318.64","1,326.01","1,314.73","1,318.64"
06/10/1999,"1,302.82","1,318.64","1,293.28","1,302.82"
06/11/1999,"1,293.64","1,311.97","1,287.88","1,293.64"
06/14/1999,"1,294.00","1,301.99","1,292.20","1,294.00"
06/15/1999,"1,301.16","1,310.75","1,294.00","1,301.16"
06/16/1999,"1,330.41","1,332.83","1,301.16","1,330.41"
06/17/1999,"1,339.90","1,343.54","1,322.75","1,339.90"
06/18/1999,"1,342.84","1,344.48","1,333.52","1,342.84"
06/21/1999,"1,349.00","1,349.06","1,337.63","1,349.00"
06/22/1999,"1,335.88","1,351.12","1,335.52","1,335.88"
06/23/1999,"1,333.06","1,335.88","1,322.55","1,333.06"
06/24/1999,"1,315.78","1,333.06","1,308.47","1,315.78"
06/25/1999,"1,315.31","1,329.13","1,312.64","1,315.31"
06/28/1999,"1,331.35","1,338.68","1,315.31","1,331.35"
06/29/1999,"1,351.45","1,351.51","1,328.40","1,351.45"
06/30/1999,"1,372.71","1,372.93","1,338.78","1,372.71"
07/01/1999,"1,380.96","1,382.80","1,360.80","1,380.96"
07/02/1999,"1,391.22","1,391.22","1,379.57","1,391.22"
07/06/1999,"1,388.12","1,405.29","1,387.08","1,388.12"
07/07/1999,"1,395.86","1,395.88","1,384.95","1,395.86"
07/08/1999,"1,394.42","1,403.25","1,386.69","1,394.42"
07/09/1999,"1,403.28","1,403.28","1,394.42","1,403.28"
07/12/1999,"1,399.10","1,406.82","1,394.70","1,399.10"
07/13/1999,"1,393.56","1,399.10","1,386.84","1,393.56"
07/14/1999,"1,398.17","1,400.05","1,386.51","1,398.17"
07/15/1999,"1,409.62","1,409.84","1,398.17","1,409.62"
07/16/1999,"1,418.78","1,418.78","1,407.07","1,418.78"
07/19/1999,"1,407.65","1,420.33","1,404.56","1,407.65"
07/20/1999,"1,377.10","1,407.65","1,375.15","1,377.10"
07/21/1999,"1,379.29","1,386.66","1,372.63","1,379.29"
07/22/1999,"1,360.97","1,379.29","1,353.98","1,360.97"
07/23/1999,"1,356.94","1,367.41","1,349.91","1,356.94"
07/26/1999,"1,347.76","1,358.61","1,346.20","1,347.76"
07/27/1999,"1,362.84","1,368.70","1,347.76","1,362.84"
07/28/1999,"1,365.40","1,370.39","1,355.57","1,365.40"
07/29/1999,"1,341.03","1,365.40","1,332.64","1,341.03"
07/30/1999,"1,328.72","1,350.87","1,328.49","1,328.72"
08/02/1999,"1,328.05","1,344.69","1,325.21","1,328.05"
08/03/1999,"1,322.18","1,336.13","1,314.91","1,322.18"
08/04/1999,"1,305.33","1,330.16","1,304.50","1,305.33"
08/05/1999,"1,313.71","1,313.71","1,287.23","1,313.71"
08/06/1999,"1,300.29","1,316.74","1,293.19","1,300.29"
08/09/1999,"1,297.80","1,306.68","1,295.99","1,297.80"
08/10/1999,"1,281.43","1,298.62","1,267.73","1,281.43"
08/11/1999,"1,301.93","1,301.94","1,281.43","1,301.93"
08/12/1999,"1,298.16","1,313.59","1,298.10","1,298.16"
08/13/1999,"1,327.68","1,327.72","1,298.16","1,327.68"
08/16/1999,"1,330.77","1,331.05","1,320.51","1,330.77"
08/17/1999,"1,344.16","1,344.16","1,328.76","1,344.16"
08/18/1999,"1,332.84","1,344.16","1,332.13","1,332.84"
08/19/1999,"1,323.59","1,332.84","1,315.35","1,323.59"
08/20/1999,"1,336.61","1,336.61","1,323.59","1,336.61"
08/23/1999,"1,360.22","1,360.24","1,336.61","1,360.22"
08/24/1999,"1,363.50","1,373.32","1,353.63","1,363.50"
08/25/1999,"1,381.79","1,382.84","1,359.20","1,381.79"
08/26/1999,"1,362.01","1,381.79","1,361.53","1,362.01"
08/27/1999,"1,348.27","1,365.63","1,347.35","1,348.27"
08/30/1999,"1,324.02","1,350.70","1,322.80","1,324.02"
08/31/1999,"1,320.41","1,333.27","1,306.96","1,320.41"
09/01/1999,"1,331.07","1,331.18","1,320.39","1,331.07"
09/02/1999,"1,319.11","1,331.07","1,304.88","1,319.11"
09/03/1999,"1,357.24","1,357.74","1,319.11","1,357.24"
